AÑO,MES,DIA,FOLIO,CLAVE,NOMBRE,PRECIO,CANTIDAD
2023,10,10,24529, CRZP, CREMA ORDE√ëA (PRO),29,3
2023,10,10,24530, BASC, BASE SABINO 17KG,158,5
2023,10,10,24531, QUOSC, QUESO OAXACA IMPERIAL ORO 1KG 122,122,1
2023,10,10,24531, TOHIR, TORTILLA HARINA IMPERIAL 8PZ,12.5,5
2023,10,10,24531, CRIO, CREMA IMPERIAL ORO,59,2
2023,10,10,24532, CRCCHORRO, CREMA IMPERIAL              ,44,4
2023,10,10,24532, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.5
2023,10,10,24533, QUCMMD, QUESO CUBICADO MIXTO MAYOREO (PRO),77.5,50
2023,10,10,24533, JAR, JAMON AMERICANO RIOJA (PRO),71,2
2023,10,10,24533, CHSP, CHILE SECO EN PORCIONES (1000PZ) CAJA,179,1
2023,10,10,24534, QUCB, QUESO CREMA IMPERIAL KILO,53,2
2023,10,10,24535, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,4.31
2023,10,10,24535, MAD1K, MANTEQUILLA DAISY 1KG,107,3
2023,10,10,24536, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,10,24537, QUOSJ, QUESO OAXACA IMPERIAL ORO 1/2KG 122,61,1
2023,10,10,24537, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,10,24538, REIO, REQUESON IMPERIAL ORO 47,47,2
2023,10,10,24539, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,4
2023,10,10,24539, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,6
2023,10,10,24539, QUOIP, QUESO OAXACA IMPERIAL PLATO (PRO) 89,89,1
2023,10,10,24539, TOHIR, TORTILLA HARINA IMPERIAL 8PZ,12.5,6
2023,10,10,24540, REZ, REQUESON ORDENA (PRO) 43,43,1.03
2023,10,10,24541, CHRCA, CHILES RAJAS IMPERIAL CUBETA 10KG,299,1
2023,10,10,24541, CAP, CATSUP EN PORCIONES 8GR (1000PZ)GRANDE,209,1
2023,10,10,24542, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,0.985
2023,10,10,24542, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,10,24543, ARRI, ARRACHERA MARINADA IMPERIAL,83,3
2023,10,10,24544, ACOM1, ACEITE OLIVA E.V. MONASTERIO 1L,89,1
2023,10,10,24544, CRE, CREMA EXTRA,34,5
2023,10,10,24544, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,5
2023,10,10,24545, QU, QUESO PANELA IMPERIAL 69,45,2.153846154
2023,10,10,24546, TOZFR1, TOCINO ESPECIAL ACOMODADO 129,129,2
2023,10,10,24547, CALDC1, CAJETA LUPERCIO DOBLE CREMA 1KG (PRO),59,2
2023,10,10,24547, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129,129,1.075
2023,10,10,24547, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,5.6
2023,10,10,24548, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,6.685
2023,10,10,24549, QUPCB, QUESO PANELA ORO 85 ,55,2
2023,10,10,24549, MAD1K, MANTEQUILLA DAISY 1KG,107,1
2023,10,10,24549, REIO, REQUESON IMPERIAL ORO 47,47,1
2023,10,10,24549, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,10,24549, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.5
2023,10,10,24550, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,10,24550, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,1
2023,10,10,24551, CRL4, CREMA LALA 4L CUBETA  (PRO),219,1
2023,10,10,24552, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,1.01
2023,10,10,24553, QUOIC, QUESO OAXACA IMPERIAL 1KG 89,89,0.23
2023,10,10,24553, EXQAS, EXHIBIDOR QUESO AMARILLO SABINO,119,1
2023,10,10,24553, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,10,24554, CRZP, CREMA ORDE√ëA (PRO),29,5
2023,10,10,24555, CRE, CREMA EXTRA,34,1
2023,10,10,24556, QUFSMM1, ADOBERA SAN MIGUEL DORADA 1K (PRO) 135,134,3.105
2023,10,10,24556, QUFSMM1, ADOBERA SAN MIGUEL DORADA 1K (PRO) 135,134,3.175
2023,10,10,24557, CHRV3A, CHILES RAJAS VITROLERO 3.8KG,69,1
2023,10,10,24557, CAYG, CATSUP YOLI GALON,70,2
2023,10,10,24557, CRCCHORRO, CREMA IMPERIAL              ,44,6
2023,10,10,24558, TOZFR1, TOCINO ESPECIAL ACOMODADO 129,129,3
2023,10,10,24559, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,2
2023,10,10,24559, QUPO, QUESO PANELA IMPERIAL ORO 85,85,1.01
2023,10,10,24560, ADFRM, ADOBERA FUNDIR RAMIREZ 1/2KG (PRO) 106,53,1
2023,10,10,24560, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1
2023,10,10,24560, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,10,24561, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,10,24561, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,10,24562, QU, QUESO PANELA IMPERIAL 69,45,2.215384615
2023,10,10,24563, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1
2023,10,10,24563, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,1
2023,10,10,24564, QUPCO, QUESO PANELA ORO 1K CUADRADA 85,85,1.12
2023,10,10,24564, CUE1, CUERITOS ENTEROS IMPERIAL 1KG,17.5,2
2023,10,10,24565, REZ, REQUESON ORDENA (PRO) 43,43,0.265
2023,10,10,24565, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,10,24566, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,10,24567, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,10,24568, QUOIC, QUESO OAXACA IMPERIAL 1KG 89,89,0.8
2023,10,10,24569, REIO, REQUESON IMPERIAL ORO 47,47,4
2023,10,10,24570, QUFSMM1, ADOBERA SAN MIGUEL DORADA 1K (PRO) 135,134,4.1
2023,10,10,24570, QUFSMM1, ADOBERA SAN MIGUEL DORADA 1K (PRO) 135,134,4.5
2023,10,10,24570, QUOSM, QUESO OAXACA SAN MIGUEL 1KG (PRO) 136,136,0.99
2023,10,10,24570, CRIO, CREMA IMPERIAL ORO,59,4
2023,10,10,24570, JAYR, JAMON YORK RIOJA (PRO),101.5,6
2023,10,10,24571, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129,129,2.125
2023,10,10,24572, CRL4, CREMA LALA 4L CUBETA  (PRO),219,2
2023,10,10,24573, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,10,24574, CRE, CREMA EXTRA,34,10
2023,10,10,24575, CAKC, CREMA COCO CALAHUA 1L,52,1
2023,10,10,24576, CUMK, CUERITOS MEXICANO 1KG,22.5,1
2023,10,10,24577, QUOIMK, QUESO OAXACA IMPERIAL 1/4KG 89,22.25,5
2023,10,10,24577, QU, QUESO PANELA IMPERIAL 69,45,1
2023,10,10,24577, REZ, REQUESON ORDENA (PRO) 43,43,1.025
2023,10,10,24577, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,10,24577, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.5
2023,10,10,24578, ADFSK, ADOBERA FUNDIR SANDRITA 165,165,2.39
2023,10,10,24578, QUPC1, CUERITOS PICADOS CASTA√ëEDA 1KG (PRO),21,1
2023,10,10,24578, CRCCHORRO, CREMA IMPERIAL              ,44,6
2023,10,10,24579, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,2.18
2023,10,10,24579, CALDCM, CAJETA LUPERCIO DOBLE CREMA 1/2KG(PRO),31,1
2023,10,10,24579, CRE, CREMA EXTRA,34,3
2023,10,10,24579, JAR, JAMON AMERICANO RIOJA (PRO),71,2
2023,10,10,24580, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,5.865
2023,10,10,24581, ARRI, ARRACHERA MARINADA IMPERIAL,83,5
2023,10,10,24581, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,2
2023,10,10,24582, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,10,24583, JAR, JAMON AMERICANO RIOJA (PRO),71,4
2023,10,10,24584, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,1
2023,10,10,24584, CHRZG, CHILES RAJAS GRANEL (PRO),37,0.25
2023,10,10,24585, JAEA, JAMON ESPALDILLA AROOS (PRO),44,5
2023,10,10,24586, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.25
2023,10,10,24587, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1.955
2023,10,10,24588, CRP, CREMA PURA,22,4
2023,10,10,24589, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,0.56
2023,10,10,24589, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,10,24590, CRIO, CREMA IMPERIAL ORO,59,3
2023,10,10,24591, REIO, REQUESON IMPERIAL ORO 47,47,0.25
2023,10,10,24592, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,10,24593, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,10,24594, CRE, CREMA EXTRA,34,5
2023,10,10,24595, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,1
2023,10,10,24595, CRP, CREMA PURA,22,1
2023,10,10,24595, JACR, JAMON COCIDO RIOJA (PRO),63,0.25
2023,10,10,24596, CHRV3A, CHILES RAJAS VITROLERO 3.8KG,69,1
2023,10,10,24596, CRE, CREMA EXTRA,34,5
2023,10,10,24596, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,10,24597, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,10,24597, JAPCPR, JAMON PIERNA CAPIS (PRO),99,0.5
2023,10,10,24598, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,6.15
2023,10,10,24599, CRIOM, CREMA IMPERIAL ORO MAYOREO,58,10
2023,10,10,24600, ARRI, ARRACHERA MARINADA IMPERIAL,83,7
2023,10,10,24601, CHRZG, CHILES RAJAS GRANEL (PRO),37,0.5
2023,10,10,24601, CRP, CREMA PURA,22,1.5
2023,10,10,24601, JAR, JAMON AMERICANO RIOJA (PRO),71,0.72
2023,10,10,24602, ADFRK, ADOBERA FUNDIR RAMIREZ 1KG (PRO) 106,106,1.95
2023,10,10,24602, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,4.935
2023,10,10,24603, QUCB, QUESO CREMA IMPERIAL KILO,53,2
2023,10,10,24603, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,10,24604, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,1.08
2023,10,10,24604, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,10,24604, JAEA, JAMON ESPALDILLA AROOS (PRO),44,1.5
2023,10,10,24605, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,14.6
2023,10,10,24606, QU, QUESO PANELA IMPERIAL 69,45,3
2023,10,10,24606, REIO, REQUESON IMPERIAL ORO 47,47,0.5
2023,10,10,24607, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,3.03
2023,10,10,24608, CREC, CREMA EXTRA CUBETA 18KG,614,2
2023,10,10,24609, CARA, CARNE RES AMPARITO 1KG,66,1
2023,10,10,24610, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,4.785
2023,10,10,24610, QUOSM, QUESO OAXACA SAN MIGUEL 1KG (PRO) 136,136,2.08
2023,10,10,24610, QUPCO, QUESO PANELA ORO 1K CUADRADA 85,85,2.325
2023,10,10,24610, REIO, REQUESON IMPERIAL ORO 47,47,0.56
2023,10,10,24610, CRIO, CREMA IMPERIAL ORO,59,3.5
2023,10,10,24610, JAR, JAMON AMERICANO RIOJA (PRO),71,3.5
2023,10,10,24611, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,1
2023,10,10,24611, SAPZA, SALCHICHA PAVO ANY 2.7KG (PRO),97,1
2023,10,10,24612, RE, REQUESON IMPERIAL 37,37,14.82
2023,10,10,24613, REIO, REQUESON IMPERIAL ORO 47,47,0.5
2023,10,10,24614, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,1.96
2023,10,10,24614, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,1.96
2023,10,10,24614, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,6.13
2023,10,10,24614, QUFSMM1, ADOBERA SAN MIGUEL DORADA 1K (PRO) 135,134,3.215
2023,10,10,24614, QUPCB, QUESO PANELA ORO 85 ,55,3
2023,10,10,24614, CRBTCHANTILLY, CREMA BATIDA TAPALPA 1KG BOLSA,56,2
2023,10,10,24614, SAPZC2, SALCHICHA PAVO CAPIS 2.5KG (PRO),134,2
2023,10,10,24615, ARRI, ARRACHERA MARINADA IMPERIAL,83,3
2023,10,10,24615, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,4
2023,10,10,24616, ADFSK, ADOBERA FUNDIR SANDRITA 165,165,2.035
2023,10,10,24616, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1.99
2023,10,10,24617, QUCB, QUESO CREMA IMPERIAL KILO,53,10
2023,10,10,24617, QUMM, QUESO MOLIDO MONARCA 5KG BOLSA ,377.5,5
2023,10,10,24618, CRAC3, CREMA AVELLANAS ASTRA 3KG,389,20
2023,10,10,24619, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,10,24620, QUCIMAC, QUESO ASADERO CHELITA 1KG MAYOREO,88,40
2023,10,10,24620, TOZFR1, TOCINO ESPECIAL ACOMODADO 129,129,5
2023,10,10,24621, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,6.22
2023,10,10,24622, QU, QUESO PANELA IMPERIAL 69,45,0.953846154
2023,10,10,24622, REZ, REQUESON ORDENA (PRO) 43,43,0.95
2023,10,10,24623, ACOM1, ACEITE OLIVA E.V. MONASTERIO 1L,89,1
2023,10,10,24624, CATRMC, CATSUP TITA ROJA 20KG CUBETA MAYOR +5,315,10
2023,10,10,24625, CRCCHORRO, CREMA IMPERIAL              ,44,4
2023,10,10,24625, CRIO, CREMA IMPERIAL ORO,59,4
2023,10,10,24626, QUPO, QUESO PANELA IMPERIAL ORO 85,85,0.59
2023,10,10,24626, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,10,24626, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.4
2023,10,10,24627, QUPCB, QUESO PANELA ORO 85 ,55,1
2023,10,10,24627, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,1
2023,10,10,24627, CRE, CREMA EXTRA,34,1
2023,10,10,24628, CRL4, CREMA LALA 4L CUBETA  (PRO),219,1
2023,10,10,24629, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,2
2023,10,10,24629, QUCC2, QUESO CREMA IMPERIAL 2.2KG,112,6
2023,10,10,24629, CRCCHORRO, CREMA IMPERIAL              ,44,4
2023,10,10,24630, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1.04
2023,10,10,24631, ARRI, ARRACHERA MARINADA IMPERIAL,83,10
2023,10,10,24632, QU, QUESO PANELA IMPERIAL 69,45,1
2023,10,10,24632, TOI, TOCINO IMPERIAL ,112,1
2023,10,10,24633, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 135,67,2
2023,10,10,24633, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,10,24633, JAR, JAMON AMERICANO RIOJA (PRO),71,0.5
2023,10,10,24634, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,0.98
2023,10,10,24634, QUAMMM, QUESO ASADERO MOY 1KG (PRO),134,1.98
2023,10,10,24634, CRCCHORRO, CREMA IMPERIAL              ,44,6
2023,10,10,24635, QU, QUESO PANELA IMPERIAL 69,45,1.892307692
2023,10,10,24636, ADFSME, ADOBERA FUNDIR SANDRITA 1/2KG 165,82.5,4
2023,10,10,24636, ADFS, ADOBERA FUNDIR SANDRITA 1/4KG 165,41.25,16
2023,10,10,24636, CUE1, CUERITOS ENTEROS IMPERIAL 1KG,17.5,4
2023,10,10,24636, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,5.16
2023,10,10,24637, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,1
2023,10,10,24637, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,10,24638, ARRI, ARRACHERA MARINADA IMPERIAL,83,1
2023,10,10,24639, QUPCB, QUESO PANELA ORO 85 ,55,1
2023,10,10,24639, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,10,24640, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,10,24641, CRP, CREMA PURA,22,2
2023,10,10,24642, QUCB, QUESO CREMA IMPERIAL KILO,53,1
2023,10,10,24642, LED5, LECHERA ALTE√ëA DUPAOLI 5K CUBETA CHICA,238,1
2023,10,10,24642, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,10,24643, ARRI, ARRACHERA MARINADA IMPERIAL,83,1
2023,10,10,24644, QUPCB, QUESO PANELA ORO 85 ,55,1
2023,10,10,24645, TOHIR, TORTILLA HARINA IMPERIAL 8PZ,12.5,1
2023,10,10,24645, CRE, CREMA EXTRA,34,2
2023,10,10,24646, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,10,24647, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,10,24648, QUCMMD, QUESO CUBICADO MIXTO MAYOREO (PRO),77.5,10
2023,10,10,24648, JAR, JAMON AMERICANO RIOJA (PRO),71,4
2023,10,10,24649, ACOM1, ACEITE OLIVA E.V. MONASTERIO 1L,89,2
2023,10,10,24650, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,10,24651, QUFSMM1, ADOBERA SAN MIGUEL DORADA 1K (PRO) 135,134,1.03
2023,10,10,24651, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 135,67,1
2023,10,10,24651, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,10,24652, QUMM, QUESO MOLIDO MONARCA 5KG BOLSA ,377.5,1
2023,10,10,24653, CAT4, CATSUP TITA 4.5KG,89,1
2023,10,10,24653, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.5
2023,10,10,24654, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,4
2023,10,10,24654, CHEP, CHORIZO EL PASTOR 89 (PRO),89,5.05
2023,10,10,24654, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,10,24654, JAR, JAMON AMERICANO RIOJA (PRO),71,10
2023,10,10,24655, CRIO, CREMA IMPERIAL ORO,59,0.35
2023,10,10,24656, EXQAS, EXHIBIDOR QUESO AMARILLO SABINO,119,1
2023,10,10,24657, CUP1, CUERITOS PICADOS IMPERIAL 1KG,17.5,1
2023,10,10,24657, REIO, REQUESON IMPERIAL ORO 47,47,1
2023,10,10,24657, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,10,24658, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,10,24659, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,10,24660, CRE, CREMA EXTRA,34,2
2023,10,10,24660, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,10,24661, QUCB, QUESO CREMA IMPERIAL KILO,53,2
2023,10,10,24662, CALDCM, CAJETA LUPERCIO DOBLE CREMA 1/2KG(PRO),31,1
2023,10,10,24662, CHRZG, CHILES RAJAS GRANEL (PRO),37,0.5
2023,10,10,24662, TOHIR, TORTILLA HARINA IMPERIAL 8PZ,12.5,1
2023,10,10,24662, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,10,24663, QUPCO, QUESO PANELA ORO 1K CUADRADA 85,85,2.21
2023,10,10,24663, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.5
2023,10,10,24664, ADFRK, ADOBERA FUNDIR RAMIREZ 1KG (PRO) 106,106,1.06
2023,10,10,24664, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,3.24
2023,10,10,24664, REIO, REQUESON IMPERIAL ORO 47,47,1
2023,10,10,24664, CRZP, CREMA ORDE√ëA (PRO),29,3
2023,10,10,24665, CRL4, CREMA LALA 4L CUBETA  (PRO),219,5
2023,10,10,24666, QUCCMD, QUESO CREMA IMPERIAL 2.2 MAYOREO,110,10
2023,10,10,24667, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,10
2023,10,10,24667, CRIO, CREMA IMPERIAL ORO,59,4
2023,10,10,24668, REIO, REQUESON IMPERIAL ORO 47,47,0.5
2023,10,10,24668, CHRZG, CHILES RAJAS GRANEL (PRO),37,0.5
2023,10,10,24668, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.25
2023,10,10,24669, QU, QUESO PANELA IMPERIAL 69,45,4.461538462
2023,10,10,24669, QUCB, QUESO CREMA IMPERIAL KILO,53,3
2023,10,10,24669, CREC, CREMA EXTRA CUBETA 18KG,614,1
2023,10,10,24670, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,10,24671, SAPZCM, SALCHICHA PAVO CAPIS 1/2KG (PRO),33.5,1
2023,10,10,24671, CRCCHORRO, CREMA IMPERIAL              ,44,0.25
2023,10,10,24672, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,10,24672, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,10,24673, QUCAI, QUESO COTIJA ANEJO IMPERIAL 154,154,9.74
2023,10,10,24674, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1.115
2023,10,10,24674, JAR, JAMON AMERICANO RIOJA (PRO),71,1
2023,10,10,24675, QUOIC, QUESO OAXACA IMPERIAL 1KG 89,89,2.16
2023,10,10,24675, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,10,24676, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1
2023,10,10,24676, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,10,24677, CRCCUCHORRO, CREMA IMPERIAL CUBETA 18KG,785,1
2023,10,10,24677, CAYGC, CATSUP YOLI GALON (4PZ),273,1
2023,10,10,24678, CRL4, CREMA LALA 4L CUBETA  (PRO),219,1
2023,10,10,24679, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,6
2023,10,10,24679, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,8
2023,10,10,24679, ADFS, ADOBERA FUNDIR SANDRITA 1/4KG 165,41.25,10
2023,10,11,24680, LED5, LECHERA ALTE√ëA DUPAOLI 5K CUBETA CHICA,238,1
2023,10,11,24681, TOHIR11, TORTILLA HARINA IMPERIAL MEDIANA ,19,3
2023,10,11,24682, QU, QUESO PANELA IMPERIAL 69,45,3.315384615
2023,10,11,24682, CRIO, CREMA IMPERIAL ORO,59,2
2023,10,11,24683, REIO, REQUESON IMPERIAL ORO 47,47,0.33
2023,10,11,24684, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,2.155
2023,10,11,24684, QUFSMM1, ADOBERA SAN MIGUEL DORADA 1K (PRO) 135,134,1.02
2023,10,11,24684, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,1.035
2023,10,11,24684, QUMEVB, QUESO MOLIDO ECONOMICO VANIA (PRO) 5KG,137.5,2
2023,10,11,24684, CRE, CREMA EXTRA,34,16
2023,10,11,24685, CREM, CREMA EXTRA MAYOREO,33,10
2023,10,11,24685, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,2
2023,10,11,24685, CATR20, CATSUP TITA ROJA 20KG CUBETA,321,1
2023,10,11,24686, QUPCB, QUESO PANELA ORO 85 ,55,1
2023,10,11,24686, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 135,67,10
2023,10,11,24686, REIO, REQUESON IMPERIAL ORO 47,47,0.5
2023,10,11,24686, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129,129,0.5
2023,10,11,24686, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,11,24687, QUCAI, QUESO COTIJA ANEJO IMPERIAL 154,154,2.075
2023,10,11,24688, CRIO, CREMA IMPERIAL ORO,59,4
2023,10,11,24689, QUOIP, QUESO OAXACA IMPERIAL PLATO (PRO) 89,89,2
2023,10,11,24689, CUP1, CUERITOS PICADOS IMPERIAL 1KG,17.5,5
2023,10,11,24690, CRZP, CREMA ORDE√ëA (PRO),29,0.25
2023,10,11,24691, CHRZG, CHILES RAJAS GRANEL (PRO),37,1
2023,10,11,24691, CRE, CREMA EXTRA,34,2
2023,10,11,24692, ARRI, ARRACHERA MARINADA IMPERIAL,83,1
2023,10,11,24693, REZ, REQUESON ORDENA (PRO) 43,43,3.02
2023,10,11,24693, TOI, TOCINO IMPERIAL ,112,2
2023,10,11,24693, MOY3, MOSTAZA YOLI 3.8KG,91,1
2023,10,11,24694, CRCCHORRO, CREMA IMPERIAL              ,44,5
2023,10,11,24695, ADFSME, ADOBERA FUNDIR SANDRITA 1/2KG 165,82.5,1
2023,10,11,24695, CALDCM, CAJETA LUPERCIO DOBLE CREMA 1/2KG(PRO),31,1
2023,10,11,24695, ARRI, ARRACHERA MARINADA IMPERIAL,83,1
2023,10,11,24695, SAPZAG, SALCHICHA PAVO ANY GRANEL,36,0.25
2023,10,11,24695, CHRZG, CHILES RAJAS GRANEL (PRO),37,1
2023,10,11,24695, QUC1M, QUESO COTIJA SECO 1 MOLIDO 107,107,0.5
2023,10,11,24695, CRE, CREMA EXTRA,34,0.5
2023,10,11,24695, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.25
2023,10,11,24696, CRIOC, CREMA IMPERIAL ORO CUBETA 18KG,1064,1
2023,10,11,24697, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,11,24698, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,0.52
2023,10,11,24698, CALDCM, CAJETA LUPERCIO DOBLE CREMA 1/2KG(PRO),31,1
2023,10,11,24699, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,2
2023,10,11,24700, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,11,24701, JACCP, JAMON CALIFORNIA CAPIS PIEZA (PRO) 75,449,1
2023,10,11,24701, QUMIG, QUESO MIXTO IMPERIAL (PRO) (GUADALUPE),74.5,40
2023,10,11,24701, SAR, SALAMI RIOJA 1KG (GUADALUPE) (PRO),82.5,40
2023,10,11,24701, SAPAZ, LA CLAVE CAMBIO,56,6
2023,10,11,24702, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,5.07
2023,10,11,24703, ARRI, ARRACHERA MARINADA IMPERIAL,83,10
2023,10,11,24703, CRCCUCHORRO, CREMA IMPERIAL CUBETA 18KG,785,1
2023,10,11,24704, CRAC3, CREMA AVELLANAS ASTRA 3KG,389,20
2023,10,11,24705, CRP, CREMA PURA,22,0.5
2023,10,11,24706, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,1
2023,10,11,24706, BORI, CHILES RODAJAS IMPERIAL 3KG BOLSA,62,1
2023,10,11,24706, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,11,24706, CRP, CREMA PURA,22,0.5
2023,10,11,24707, BORI, CHILES RODAJAS IMPERIAL 3KG BOLSA,62,1
2023,10,11,24708, EXQAS, EXHIBIDOR QUESO AMARILLO SABINO,119,1
